Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Mês (Código),Mês,Variável (Código),Variável
3,Unidade da Federação,,,...,35,São Paulo,199203,março 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199203,março 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199203,março 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199203,março 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199203,março 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,81873.95,35,São Paulo,199204,abril 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199204,abril 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,97724.75,35,São Paulo,199205,maio 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199205,maio 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,124149.52,35,São Paulo,199206,junho 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199206,junho 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,144609.36,35,São Paulo,199207,julho 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199207,julho 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,173285.39,35,São Paulo,199208,agosto 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199208,agosto 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,238076.80,35,São Paulo,199209,setembro 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199209,setembro 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,276073.86,35,São Paulo,199210,outubro 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199210,outubro 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,333966.55,35,São Paulo,199211,novembro 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199211,novembro 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,407205.41,35,São Paulo,199212,dezembro 1992,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199212,dezembro 1992,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,575421.97,35,São Paulo,199301,janeiro 1993,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199301,janeiro 1993,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,703223.19,35,São Paulo,199302,fevereiro 1993,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199302,fevereiro 1993,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,864683.23,35,São Paulo,199303,março 1993,49,Custo médio m² - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,199303,março 1993,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,199304,abril 1993,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199304,abril 1993,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,199304,abril 1993,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,1120802.40,35,São Paulo,199304,abril 1993,49,Custo médio m² - número-índice
